token,call,spkr,spkrBase,spkrMid,spkrTop,firstVoicedFrameTime,lastVoicedFrameTime,duration,timingS,timingP,timingE,heightS,heightP,heightE,heightSreBaseline,heightPreBaseline,heightEreBaseline,heightSreMid,heightPreMid,heightEreMid,averagereBaseline,averagereMid,riseST,fallST,spanST
6252-A-252-48,6252,A,108.165113249976,163.079815390882,486.441170120084,0.190973200444011,1.05076983177625,0.859796631332241,0.403225806451614,45.5645161290323,96.3709677419355,114.752428997738,171.340414338179,114.975011975322,1.02347320274872,7.9635626881309,1.05702107569644,-6.08464244256873,0.855447042813454,-6.05109456962101,5.45517067505149,-1.65294497026596,6.94008948538218,6.90654161243447,6.94008948538218
6252-A-446-66,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0120163855949536,1.20463751937839,1.19262113378343,0.290697674418605,27.6162790697674,98.546511627907,140.333029674729,199.80026906257,128.879848859215,4.50743222960511,10.6238792112766,3.03349738716105,-2.60068341571234,3.51576356595912,-4.0746182581564,7.74877780988875,0.640662164571305,6.11644698167145,7.59038182411552,7.59038182411552
6252-A-490-06,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0398408880461436,0.670820673943192,0.630979785897048,0.549450549450549,41.2087912087912,99.4505494505495,137.298892131519,187.468078322477,129.376665347382,4.12901671253954,9.52091638854255,3.10010609858959,-2.97909893277791,2.4128007432251,-4.00800954672786,6.89524563694483,-0.212870008372617,5.39189967600301,6.42081028995296,6.42081028995296
6252-A-559-59,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0662531392717388,0.468416079733594,0.402162940461855,0.862068965517241,33.6206896551724,99.1379310344828,261.499974187899,347.194468483163,139.842352293337,15.282906548703,20.1901044545512,4.44679319327773,8.1747909033856,13.0819888092338,-2.66132245203972,15.7282527579475,8.62013711263004,4.9071979058482,15.7433112612735,15.7433112612735
6252-A-611-66,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0527162326642735,0.51034992353466,0.457633690870387,2.27272727272727,35.6060606060606,97.7272727272727,227.869136804923,404.061720688091,127.319532044846,12.8996433250001,22.8160850887789,2.82262201460616,5.79152767968262,15.7079694434615,-4.28549363071128,15.4322244339951,8.3241087886776,9.91644176377883,19.9934630741727,19.9934630741727
6252-A-612-79,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0259223582770711,0.324077641722929,0.298155283445858,1.16279069767442,29.0697674418605,94.1860465116279,248.420151804804,279.34644594712,153.650836962359,14.3945634139841,16.4258424843559,6.07704440660396,7.28644776866668,9.31772683903841,-1.03107123871348,11.9065027480989,4.7983871027815,2.03127907037174,10.3487980777519,10.3487980777519
6252-A-626-32,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0255215925754714,0.289007657015997,0.263486064440526,11.8421052631579,40.7894736842105,93.421052631579,213.277396340041,256.310004970461,135.692453483286,11.7539497810874,14.9358544377367,3.925262752373,4.64583413576991,7.82773879241921,-3.18285289294445,10.9485371982541,3.84042155293661,3.1819046566493,11.0105916853637,11.0105916853637
6252-A-632-03,6252,A,108.165113249976,163.079815390882,486.441170120084,0.0733777946536089,0.676622205346391,0.603244410692782,0.574712643678161,38.5057471264368,99.4252873563219,133.986156542032,184.714557901869,109.282229943424,3.70618428840687,9.26474778638911,0.177882832961122,-3.40193135691058,2.15663214107166,-6.93023281235633,6.84199233313174,-0.266123312185709,5.55856349798224,9.08686495342798,9.08686495342798
6274-A-606-66,6274,A,111.747898856429,165.495505015821,462.170029176036,0.0841923594255276,0.30567303381206,0.221480674386533,4.54545454545455,43.9393939393939,98.4848484848485,242.972735555699,295.009507695156,167.37665670963,13.4465607593765,16.8061649482416,6.99420756248293,6.64802882908469,10.0076330179498,0.195675632191074,13.8430126453315,7.04448071503966,3.35960418886506,9.81195738575868,9.81195738575868
6274-B-306-79,6274,B,98.5892727737832,147.821038872335,428.320273827802,0.0592962816916453,0.538557348039268,0.479261066347623,26.1904761904762,62.6984126984127,91.2698412698412,142.887356692886,164.497635170809,141.004551528409,6.4245081771418,8.86277111077599,6.19486977560917,-0.587680224192884,1.8505827094413,-0.817318625725517,7.26346895842022,0.251280557085535,2.43826293363419,2.66790133516682,2.66790133516682
6298-A-1196-86,6298,A,95.5664774969373,140.839514855253,406.02330002596,0.0381056147470858,0.4148067440856,0.376701129338514,3.125,34.375,98.9583333333333,149.207733499538,201.01319765182,96.7203008738379,7.71294917896799,12.872564129817,0.207769073762667,0.999241803578159,6.15885675442719,-6.50593830162716,8.66584556754298,1.95213819215315,5.15961495084903,12.6647950560544,12.6647950560544
6348-A-205-10,6348,A,137.179626446849,213.495893794901,636.971931313258,0.0902570953784879,0.237873767944993,0.147616672566505,1.85185185185185,35.1851851851852,98.1481481481481,296.876768992171,362.587201610038,203.709041995378,13.365575672596,16.8271412446561,6.84532543404688,5.70787058890995,9.16943616096997,-0.812379649639212,14.1022936154951,6.44458853180896,3.46156557206002,9.98181581060919,9.98181581060919
6348-A-503-56,6348,A,137.179626446849,213.495893794901,636.971931313258,0.11964968534893,0.294602778761084,0.174953093412154,1.5625,26.5625,92.1875,335.554732125084,380.751174747188,192.704499348176,15.4857824462961,17.6733870688136,5.88388829405959,7.82807736261,10.0156819851275,-1.7738167896265,13.3746876728952,5.7169825892091,2.18760462251746,11.789498774754,11.789498774754
6408-A-455-59,6408,A,128.883824255624,190.487989050699,538.025082166371,0.0113282037012137,0.418671796298786,0.407343592597573,2.14285714285714,63.5714285714286,96.4285714285714,176.344700918732,292.091602401769,161.126580210451,5.42792419745268,14.1641960862046,3.86547959925954,-1.33562171330947,7.40065017544243,-2.89806631150262,9.50120419145161,2.73765828068946,8.7362718887519,10.2987164869451,10.2987164869451
6447-B-1238-84,6447,B,147.031283193594,216.837925661685,620.233596304708,0.0247503255572547,0.427725792499118,0.402975466941863,4.43037974683544,61.3924050632911,99.3670886075949,203.067496462957,415.417894001475,150.728447392132,5.59003431443834,17.9812826116318,0.429942994466062,-1.13589329310724,11.2553550040862,-6.29598461307952,11.3411819430331,4.61525433548754,12.3912482971935,17.5513396171658,17.5513396171658
6467-A-596-73,6467,A,146.080162951344,218.985669917008,626.659914042892,0.0081395618163517,0.300787099553827,0.292647537737476,4.3859649122807,69.2982456140351,99.1228070175439,226.877006802131,439.004038226925,217.573536061516,7.62180149433689,19.0496871703118,6.89691371277967,0.612887269111734,12.0407729450867,-0.112000512445483,12.9135769875828,5.90466276235762,11.4278856759749,12.1527734575322,12.1527734575322
6521-A-1300-39,6521,A,82.4457758534673,125.568579165408,491.913548578353,0.0698684610679653,0.415550210132389,0.345681749064424,1.31578947368421,32.8947368421053,85.5263157894737,102.060432001864,143.398413942392,101.448772082422,3.69487403948141,9.58213900401212,3.59080703451775,-3.58862223010246,2.29864273442825,-3.69268923506612,7.04549018439326,-0.238006085190607,5.88726496453071,5.99133196949437,5.99133196949437
6521-A-1302-58,6521,A,82.4457758534673,125.568579165408,491.913548578353,0.0803529017343368,0.453325315198583,0.372972413464247,1.21951219512195,20.7317073170732,98.7804878048781,152.94790848746,170.978957580802,98.3559784882554,10.6982747413388,12.6276155963014,3.05480603748526,3.4147784717549,5.34411932671749,-4.22869023209861,9.6119336957065,2.32843742612263,1.92934085496259,9.5728095588161,9.5728095588161
6521-B-1216-45,6521,B,148.181192479463,229.811059707595,681.546368742012,0.059830358670372,0.540660609850019,0.480830251179647,0.526315789473684,20.5263157894737,98.421052631579,282.191071981395,372.052627899161,169.458886467671,11.151719946108,15.9377323224432,2.32287534283997,3.55468937649654,8.34070175283173,-5.27415522677154,12.0952549223184,4.49822435270694,4.78601237633519,13.6148569796033,13.6148569796033
6521-B-1219-02,6521,B,148.181192479463,229.811059707595,681.546368742012,0.0239711637596871,0.590844723045166,0.566873559285479,1.33928571428571,20.9821428571429,58.4821428571429,342.50895066297,437.723345605773,150.455749866555,14.50535209352,18.751883785014,0.263722720386847,6.9083215239085,11.1548532154025,-7.33330784922466,10.9415916432243,3.34456107361283,4.24653169149399,18.4881610646271,18.4881610646271
